,OTU,Taxonomy,#SampleID,GROUP,Value
24456,ASV24457,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL37,KLT,0
24457,ASV24458,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL38,KLT,0
24458,ASV24459,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL39,KLT,0
24459,ASV24460,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL4,KLT,0
24460,ASV24461,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL40,KLT,0
24461,ASV24462,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL41,KRN,0
24462,ASV24463,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL42,KLT,0
24463,ASV24464,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL43,KLT,0
24464,ASV24465,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL44,KRN,0
24465,ASV24466,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL45,KRN,0
24466,ASV24467,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL46,KRN,0
24467,ASV24468,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL47,KRN,0
24468,ASV24469,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL48,KLT,0
24469,ASV24470,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL49,KLT,0
24470,ASV24471,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL5,KLT,0
24471,ASV24472,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL50,KLT,0
24472,ASV24473,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL51,KRN,0
24473,ASV24474,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL52,KLT,0
24474,ASV24475,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL53,KRN,0
24475,ASV24476,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL54,KLT,0
24476,ASV24477,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL55,KRN,0
24477,ASV24478,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL56,KLT,0
24478,ASV24479,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL57,KLT,0
24479,ASV24480,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL58,KRN,0
24480,ASV24481,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL59,KRN,0
24481,ASV24482,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL6,KRN,0
24482,ASV24483,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL7,KRN,0
24483,ASV24484,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL8,KRN,0
24484,ASV24485,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas,SMPL9,KLT,0
24485,ASV24486,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL0,KLT,0
24486,ASV24487,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL1,KRN,0
24487,ASV24488,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL10,KRN,0
24488,ASV24489,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL11,KLT,0
24489,ASV24490,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL12,KRN,0
24490,ASV24491,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL13,KLT,0
24491,ASV24492,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL14,KRN,0
24492,ASV24493,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL15,KRN,0
24493,ASV24494,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL16,KRN,13
24494,ASV24495,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL17,KLT,0
24495,ASV24496,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL18,KRN,0
24496,ASV24497,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL19,KRN,0
24497,ASV24498,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL2,KLT,0
24498,ASV24499,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL20,KLT,0
24499,ASV24500,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL21,KRN,0
24500,ASV24501,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL22,KLT,0
24501,ASV24502,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL23,KRN,0
24502,ASV24503,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL24,KLT,0
24503,ASV24504,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL25,KRN,0
24504,ASV24505,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL27,KRN,0
24505,ASV24506,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL28,KLT,0
24506,ASV24507,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL29,KLT,0
24507,ASV24508,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL3,KLT,0
24508,ASV24509,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL30,KLT,0
24509,ASV24510,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL31,KLT,0
24510,ASV24511,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL32,KRN,0
24511,ASV24512,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL33,KLT,0
24512,ASV24513,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL34,KRN,0
24513,ASV24514,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL35,KRN,0
24514,ASV24515,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL36,KRN,0
24515,ASV24516,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL37,KLT,0
24516,ASV24517,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL38,KLT,0
24517,ASV24518,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL39,KLT,0
24518,ASV24519,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL4,KLT,0
24519,ASV24520,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL40,KLT,0
24520,ASV24521,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL41,KRN,0
24521,ASV24522,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL42,KLT,0
24522,ASV24523,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL43,KLT,0
24523,ASV24524,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL44,KRN,0
24524,ASV24525,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL45,KRN,0
24525,ASV24526,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL46,KRN,0
24526,ASV24527,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL47,KRN,0
24527,ASV24528,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL48,KLT,0
24528,ASV24529,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL49,KLT,0
24529,ASV24530,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL5,KLT,0
24530,ASV24531,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL50,KLT,0
24531,ASV24532,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL51,KRN,0
24532,ASV24533,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL52,KLT,0
24533,ASV24534,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL53,KRN,0
24534,ASV24535,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL54,KLT,0
24535,ASV24536,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL55,KRN,0
24536,ASV24537,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL56,KLT,0
24537,ASV24538,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL57,KLT,0
24538,ASV24539,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL58,KRN,0
24539,ASV24540,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL59,KRN,0
24540,ASV24541,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL6,KRN,0
24541,ASV24542,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL7,KRN,0
24542,ASV24543,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL8,KRN,0
24543,ASV24544,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira,SMPL9,KLT,0
24544,ASV24545,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL0,KLT,0
24545,ASV24546,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL1,KRN,0
24546,ASV24547,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL10,KRN,0
24547,ASV24548,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL11,KLT,0
24548,ASV24549,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL12,KRN,0
24549,ASV24550,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL13,KLT,0
24550,ASV24551,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL14,KRN,0
24551,ASV24552,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL15,KRN,0
24552,ASV24553,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL16,KRN,21
24553,ASV24554,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL17,KLT,0
24554,ASV24555,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL18,KRN,0
24555,ASV24556,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL19,KRN,0
24556,ASV24557,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL2,KLT,0
24557,ASV24558,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL20,KLT,0
24558,ASV24559,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL21,KRN,0
24559,ASV24560,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL22,KLT,0
24560,ASV24561,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL23,KRN,0
24561,ASV24562,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL24,KLT,0
24562,ASV24563,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL25,KRN,0
24563,ASV24564,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL27,KRN,0
24564,ASV24565,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL28,KLT,0
24565,ASV24566,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL29,KLT,0
24566,ASV24567,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL3,KLT,0
24567,ASV24568,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL30,KLT,0
24568,ASV24569,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL31,KLT,0
24569,ASV24570,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL32,KRN,0
24570,ASV24571,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL33,KLT,0
24571,ASV24572,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL34,KRN,0
24572,ASV24573,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL35,KRN,0
24573,ASV24574,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL36,KRN,0
24574,ASV24575,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL37,KLT,0
24575,ASV24576,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL38,KLT,0
24576,ASV24577,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL39,KLT,0
24577,ASV24578,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL4,KLT,0
24578,ASV24579,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL40,KLT,0
24579,ASV24580,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL41,KRN,0
24580,ASV24581,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL42,KLT,0
24581,ASV24582,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL43,KLT,0
24582,ASV24583,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL44,KRN,0
24583,ASV24584,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL45,KRN,0
24584,ASV24585,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL46,KRN,0
24585,ASV24586,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL47,KRN,0
24586,ASV24587,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL48,KLT,0
24587,ASV24588,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL49,KLT,0
24588,ASV24589,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL5,KLT,0
24589,ASV24590,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL50,KLT,0
24590,ASV24591,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL51,KRN,0
24591,ASV24592,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL52,KLT,0
24592,ASV24593,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL53,KRN,0
24593,ASV24594,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL54,KLT,0
24594,ASV24595,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL55,KRN,0
24595,ASV24596,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL56,KLT,0
24596,ASV24597,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL57,KLT,0
24597,ASV24598,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL58,KRN,0
24598,ASV24599,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL59,KRN,0
24599,ASV24600,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL6,KRN,0
24600,ASV24601,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL7,KRN,0
24601,ASV24602,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL8,KRN,0
24602,ASV24603,Bacteria;Proteobacteria;Betaproteobacteria;MND1;?;?,SMPL9,KLT,0
24603,ASV24604,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL0,KLT,6
24604,ASV24605,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL1,KRN,0
24605,ASV24606,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL10,KRN,0
24606,ASV24607,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL11,KLT,14
24607,ASV24608,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL12,KRN,0
24608,ASV24609,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL13,KLT,1
24609,ASV24610,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL14,KRN,0
24610,ASV24611,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL15,KRN,237
24611,ASV24612,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL16,KRN,565
24612,ASV24613,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL17,KLT,17682
24613,ASV24614,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL18,KRN,0
24614,ASV24615,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL19,KRN,3257
24615,ASV24616,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL2,KLT,21
24616,ASV24617,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL20,KLT,12
24617,ASV24618,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL21,KRN,218
24618,ASV24619,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL22,KLT,5
24619,ASV24620,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL23,KRN,80
24620,ASV24621,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL24,KLT,46
24621,ASV24622,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL25,KRN,2
24622,ASV24623,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL27,KRN,13
24623,ASV24624,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL28,KLT,1
24624,ASV24625,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL29,KLT,0
24625,ASV24626,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL3,KLT,2
24626,ASV24627,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL30,KLT,0
24627,ASV24628,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL31,KLT,0
24628,ASV24629,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL32,KRN,65
24629,ASV24630,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL33,KLT,9
24630,ASV24631,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL34,KRN,75
24631,ASV24632,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL35,KRN,0
24632,ASV24633,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL36,KRN,1
24633,ASV24634,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL37,KLT,16
24634,ASV24635,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL38,KLT,18
24635,ASV24636,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL39,KLT,2
24636,ASV24637,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL4,KLT,329
24637,ASV24638,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL40,KLT,0
24638,ASV24639,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL41,KRN,0
24639,ASV24640,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL42,KLT,1
24640,ASV24641,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL43,KLT,1
24641,ASV24642,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL44,KRN,382
24642,ASV24643,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL45,KRN,24
24643,ASV24644,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL46,KRN,8
24644,ASV24645,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL47,KRN,1
24645,ASV24646,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL48,KLT,1
24646,ASV24647,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL49,KLT,11
24647,ASV24648,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL5,KLT,1
24648,ASV24649,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL50,KLT,6
24649,ASV24650,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL51,KRN,3
24650,ASV24651,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL52,KLT,4
24651,ASV24652,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL53,KRN,1
24652,ASV24653,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL54,KLT,20
24653,ASV24654,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL55,KRN,57
24654,ASV24655,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL56,KLT,29
24655,ASV24656,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL57,KLT,239
24656,ASV24657,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL58,KRN,12
24657,ASV24658,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL59,KRN,3
24658,ASV24659,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL6,KRN,44
24659,ASV24660,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL7,KRN,0
24660,ASV24661,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL8,KRN,1
24661,ASV24662,Bacteria;Proteobacteria;Gammaproteobacteria;?;?;?,SMPL9,KLT,19
24662,ASV24663,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL0,KLT,0
24663,ASV24664,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL1,KRN,0
24664,ASV24665,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL10,KRN,0
24665,ASV24666,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL11,KLT,0
24666,ASV24667,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL12,KRN,0
24667,ASV24668,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL13,KLT,0
24668,ASV24669,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL14,KRN,0
24669,ASV24670,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL15,KRN,0
24670,ASV24671,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL16,KRN,0
24671,ASV24672,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL17,KLT,0
24672,ASV24673,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL18,KRN,0
24673,ASV24674,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL19,KRN,0
24674,ASV24675,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL2,KLT,0
24675,ASV24676,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL20,KLT,0
24676,ASV24677,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL21,KRN,0
24677,ASV24678,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL22,KLT,0
24678,ASV24679,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL23,KRN,39
24679,ASV24680,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL24,KLT,0
24680,ASV24681,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL25,KRN,0
24681,ASV24682,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL27,KRN,0
24682,ASV24683,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL28,KLT,0
24683,ASV24684,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL29,KLT,0
24684,ASV24685,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL3,KLT,0
24685,ASV24686,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL30,KLT,0
24686,ASV24687,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL31,KLT,0
24687,ASV24688,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;?,SMPL32,KRN,0
